Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre01.g047800	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	22768|0	22768	11384	2	0|0	0.5	1	0.5	1	0.5	-0.21	113840	0	
Cre01.g047800	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	28688|35868	64556	32278	2	49744|0	0	0	0	0	0	#NAME?	1.3	0.4	
Cre01.g049000	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	10824|0	10824	5412	2	0|0	0.5	1	0.5	1	0.5	-0.21	54120	0	
Cre01.g049000	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	53272|0	53272	26636	2	0|0	0.5	1	0.5	1	0.5	-0.21	266360	0	
Cre01.g049000	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	31532|33224	64756	32378	2	49744|0	0	0	0	0	0	#NAME?	1.3	0.4	
Cre01.g049000	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	52018|23538	10020	5010	2	0|0	1	1	1	1	1	inf	50100	0	
Cre01.g049000	Cre01.g049000_4532.1.p	Cre01.g049000_4532.1.p	11536|41504	53040	26520	2	0|0	1	1	1	1	1	inf	265200	0	
Cre01.g049000	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	0|40288	40288	20144	2	0|0	0.5	1	0.5	1	0.5	-0.21	201440	0	
Cre01.g050950	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|176	176	88	2	49744|0	0	0	0	0	0	#NAME?	0	0.4	
Cre02.g081750	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	22096|0	22096	11048	2	0|0	0.5	1	0.5	1	0.5	-0.21	110480	0	
Cre02.g081750	Cre10.g437450_4532.1.p	Cre10.g437450_4532.1.p	47570|0	47570	23785	2	0|0	0.5	1	0.5	1	0.5	-0.21	237850	0	
Cre02.g081750	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	11756|58512	4732	2366	2	49744|0	0	0	0	0	0	#NAME?	0.1	0.4	
Cre02.g081750	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	65300|0	65300	32650	2	0|0	0.5	1	0.5	1	0.5	-0.21	326500	0	
Cre02.g081750	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	61324|0	61324	30662	2	0|0	0.5	1	0.5	1	0.5	-0.21	306620	0	
Cre02.g081750	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	21840|0	21840	10920	2	0|0	0.5	1	0.5	1	0.5	-0.21	109200	0	
Cre02.g091250	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	12880|25480	38360	19180	2	49744|0	0	0	0	0	0	#NAME?	0.77	0.4	
Cre02.g120100	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	25716|40652	832	416	2	0|0	1	1	1	1	1	inf	4160	0	
Cre02.g120100	Cre02.g102250_4532.1.p;Cre02.g102250_4532.3.p;Cre02.g102250_4532.2.p	Cre02.g102250_4532.1.p;Cre02.g102250_4532.3.p;Cre02.g102250_4532.2.p	65468|0	65468	32734	2	0|0	0.5	1	0.5	1	0.5	-0.21	327340	0	
Cre02.g120100	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	13468|0	13468	6734	2	0|0	0.5	1	0.5	1	0.5	-0.21	67340	0	
Cre02.g120100	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	31460|27868	59328	29664	2	0|0	1	1	1	1	1	inf	296640	0	
Cre02.g120100	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	27124|0	27124	13562	2	0|0	0.5	1	0.5	1	0.5	-0.21	135620	0	
Cre02.g120100	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	7564|58040	68	34	2	0|0	1	1	1	1	1	inf	340	0	
Cre02.g120100	Cre07.g353450_4532.6.p;Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.1.p	Cre07.g353450_4532.6.p;Cre07.g353450_4532.5.p;Cre07.g353450_4532.4.p;Cre07.g353450_4532.3.p;Cre07.g353450_4532.2.p;Cre07.g353450_4532.1.p	49178|4264	53442	26721	2	0|0	1	1	1	1	1	inf	267210	0	
Cre02.g120100	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	Cre10.g436550_4532.2.p;Cre10.g436550_4532.1.p	49504|8904	58408	29204	2	0|0	1	1	1	1	1	inf	292040	0	
Cre02.g120100	Cre10.g440050_4532.1.p	Cre10.g440050_4532.1.p	28512|5116	33628	16814	2	0|0	1	1	1	1	1	inf	168140	0	
Cre02.g120100	Cre10.g452800_4532.1.p	Cre10.g452800_4532.1.p	57672|37124	29260	14630	2	0|0	1	1	1	1	1	inf	146300	0	
Cre02.g120100	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	16744|34546	51290	25645	2	0|0	1	1	1	1	1	inf	256450	0	
Cre02.g120100	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	46712|20776	1952	976	2	49744|0	0	0	0	0	0	#NAME?	0.04	0.4	
Cre02.g120100	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	22530|59716	16710	8355	2	0|0	1	1	1	1	1	inf	83550	0	
Cre02.g120100	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	37344|0	37344	18672	2	0|0	0.5	1	0.5	1	0.5	-0.21	186720	0	
Cre02.g120100	Cre01.g054700_4532.1.p	Cre01.g054700_4532.1.p	36708|8186	44894	22447	2	0|0	1	1	1	1	1	inf	224470	0	
Cre02.g120100	Cre02.g120100_4532.1.p	Cre02.g120100_4532.1.p	1696|31168	32864	16432	2	0|0	1	1	1	1	1	inf	164320	0	
Cre02.g120100	Cre02.g120150_4532.1.p;Cre02.g120150_4532.2.p;Cre02.g120150_4532.3.p	Cre02.g120150_4532.1.p;Cre02.g120150_4532.2.p;Cre02.g120150_4532.3.p	47616|50224	32304	16152	2	0|0	1	1	1	1	1	inf	161520	0	
Cre02.g120100	Cre06.g271850_4532.1.p;Cre06.g271850_4532.2.p;Cre06.g271850_4532.3.p	Cre06.g271850_4532.1.p;Cre06.g271850_4532.2.p;Cre06.g271850_4532.3.p	31302|58906	24672	12336	2	0|0	1	1	1	1	1	inf	123360	0	
Cre02.g120100	Cre10.g452250_4532.1.p;Cre10.g452250_4532.2.p	Cre10.g452250_4532.1.p;Cre10.g452250_4532.2.p	36664|14468	51132	25566	2	0|0	1	1	1	1	1	inf	255660	0	
Cre02.g120100	Cre02.g114600_4532.1.p	Cre02.g114600_4532.1.p	0|42452	42452	21226	2	0|0	0.5	1	0.5	1	0.5	-0.21	212260	0	
Cre02.g120100	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	Cre04.g223100_4532.1.p;Cre04.g223100_4532.3.p;Cre04.g223100_4532.2.p	0|22560	22560	11280	2	0|0	0.5	1	0.5	1	0.5	-0.21	112800	0	
Cre02.g120100	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	0|61400	61400	30700	2	0|0	0.5	1	0.5	1	0.5	-0.21	307000	0	
Cre02.g120100	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	0|54544	54544	27272	2	0|0	0.5	1	0.5	1	0.5	-0.21	272720	0	
Cre02.g120100	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	0|43222	43222	21611	2	0|0	0.5	1	0.5	1	0.5	-0.21	216110	0	
Cre02.g120100	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	0|22312	22312	11156	2	0|0	0.5	1	0.5	1	0.5	-0.21	111560	0	
Cre02.g120100	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	0|35708	35708	17854	2	0|0	0.5	1	0.5	1	0.5	-0.21	178540	0	
Cre02.g120100	Cre12.g530600_4532.4.p;Cre12.g530600_4532.5.p;Cre12.g530600_4532.3.p;Cre12.g530650_4532.1.p;Cre12.g530600_4532.1.p;Cre12.g530600_4532.6.p	Cre12.g530600_4532.4.p;Cre12.g530600_4532.5.p;Cre12.g530600_4532.3.p;Cre12.g530650_4532.1.p;Cre12.g530600_4532.1.p;Cre12.g530600_4532.6.p	0|41188	41188	20594	2	0|0	0.5	1	0.5	1	0.5	-0.21	205940	0	
Cre02.g143635	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	56684|0	56684	28342	2	0|0	0.5	1	0.5	1	0.5	-0.21	283420	0	
Cre02.g143635	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	8644|0	8644	4322	2	0|0	0.5	1	0.5	1	0.5	-0.21	43220	0	
Cre02.g143635	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	10072|0	10072	5036	2	0|0	0.5	1	0.5	1	0.5	-0.21	50360	0	
Cre02.g143635	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	32388|0	32388	16194	2	0|0	0.5	1	0.5	1	0.5	-0.21	161940	0	
Cre02.g143635	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	35720|0	35720	17860	2	49744|0	0	0	0	0	0	#NAME?	0.72	0.4	
Cre02.g143635	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	50156|0	50156	25078	2	0|0	0.5	1	0.5	1	0.5	-0.21	250780	0	
Cre02.g143635	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	40422|0	40422	20211	2	0|0	0.5	1	0.5	1	0.5	-0.21	202110	0	
Cre02.g143635	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	25884|49632	9980	4990	2	0|0	1	1	1	1	1	inf	49900	0	
Cre02.g143635	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	14506|0	14506	7253	2	0|0	0.5	1	0.5	1	0.5	-0.21	72530	0	
Cre02.g143635	Cre02.g120150_4532.1.p;Cre02.g120150_4532.2.p;Cre02.g120150_4532.3.p	Cre02.g120150_4532.1.p;Cre02.g120150_4532.2.p;Cre02.g120150_4532.3.p	1896|0	1896	948	2	0|0	0.5	1	0.5	1	0.5	-0.21	9480	0	
Cre02.g143635	Cre02.g143635_4532.1.p	Cre02.g143635_4532.1.p	12768|0	12768	6384	2	0|0	0.5	1	0.5	1	0.5	-0.21	63840	0	
Cre02.g143635	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	Cre03.g194850_4532.1.p;Cre03.g194850_4532.18.p;Cre03.g194850_4532.9.p;Cre03.g194850_4532.8.p;Cre03.g194850_4532.7.p;Cre03.g194850_4532.6.p;Cre03.g194850_4532.5.p;Cre03.g194850_4532.4.p;Cre03.g194850_4532.17.p;Cre03.g194850_4532.16.p;Cre03.g194850_4532.15.p;Cre03.g194850_4532.14.p;Cre03.g194850_4532.13.p;Cre03.g194850_4532.12.p;Cre03.g194850_4532.11.p;Cre03.g194850_4532.10.p;Cre03.g194850_4532.2.p;Cre03.g194850_4532.3.p	49474|0	49474	24737	2	0|0	0.5	1	0.5	1	0.5	-0.21	247370	0	
Cre03.g145507	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	Cre02.g143307_4532.2.p;Cre02.g143307_4532.1.p	57216|0	57216	28608	2	0|0	0.5	1	0.5	1	0.5	-0.21	286080	0	
Cre03.g145507	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	5080|0	5080	2540	2	0|0	0.5	1	0.5	1	0.5	-0.21	25400	0	
Cre03.g145507	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	19720|61976	16160	8080	2	0|0	1	1	1	1	1	inf	80800	0	
Cre03.g145507	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	7762|0	7762	3881	2	0|0	0.5	1	0.5	1	0.5	-0.21	38810	0	
Cre03.g145507	Cre08.g800885_4532.1.p	Cre08.g800885_4532.1.p	33260|0	33260	16630	2	0|0	0.5	1	0.5	1	0.5	-0.21	166300	0	
Cre03.g145507	Cre09.g389150_4532.1.p	Cre09.g389150_4532.1.p	43658|58528	36650	18325	2	0|0	1	1	1	1	1	inf	183250	0	
Cre03.g145507	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	46168|33448	14080	7040	2	0|0	1	1	1	1	1	inf	70400	0	
Cre03.g145507	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	26978|0	26978	13489	2	0|0	0.5	1	0.5	1	0.5	-0.21	134890	0	
Cre03.g145507	Cre11.g467547_4532.1.p;Cre11.g467547_4532.2.p	Cre11.g467547_4532.1.p;Cre11.g467547_4532.2.p	55524|32136	22124	11062	2	0|0	1	1	1	1	1	inf	110620	0	
Cre03.g145507	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	8852|64964	8280	4140	2	0|0	1	1	1	1	1	inf	41400	0	
Cre03.g145507	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	37632|5632	43264	21632	2	49744|0	0	0	0	0	0	#NAME?	0.87	0.4	
Cre03.g145507	Cre13.g592500_4532.1.p	Cre13.g592500_4532.1.p	46008|57328	37800	18900	2	0|0	1	1	1	1	1	inf	189000	0	
Cre03.g145507	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	Cre14.g620600_4532.1.p;Cre14.g620702_4532.1.p	16508|0	16508	8254	2	0|0	0.5	1	0.5	1	0.5	-0.21	82540	0	
Cre03.g145507	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	Cre16.g651750_4532.2.p;Cre16.g651750_4532.1.p	61104|36656	32224	16112	2	0|0	1	1	1	1	1	inf	161120	0	
Cre03.g145507	Cre16.g659950_4532.1.p	Cre16.g659950_4532.1.p	20866|0	20866	10433	2	0|0	0.5	1	0.5	1	0.5	-0.21	104330	0	
Cre03.g145507	Cre06.g284550_4532.1.p	Cre06.g284550_4532.1.p	52428|55188	42080	21040	2	0|0	1	1	1	1	1	inf	210400	0	
Cre03.g145507	Cre03.g145507_4532.2.p;Cre03.g145507_4532.1.p;Cre03.g145507_4532.4.p;Cre03.g145507_4532.3.p	Cre03.g145507_4532.2.p;Cre03.g145507_4532.1.p;Cre03.g145507_4532.4.p;Cre03.g145507_4532.3.p	44480|17256	61736	30868	2	0|0	1	1	1	1	1	inf	308680	0	
Cre03.g145507	Cre06.g286300_4532.2.p;Cre06.g286300_4532.3.p;Cre06.g286300_4532.1.p	Cre06.g286300_4532.2.p;Cre06.g286300_4532.3.p;Cre06.g286300_4532.1.p	23452|31022	54474	27237	2	0|0	1	1	1	1	1	inf	272370	0	
Cre03.g145507	Cre07.g321400_4532.1.p;Cre07.g321400_4532.2.p;Cre07.g321400_4532.3.p;Cre07.g321400_4532.4.p;Cre07.g321400_4532.5.p;Cre07.g321400_4532.6.p	Cre07.g321400_4532.1.p;Cre07.g321400_4532.2.p;Cre07.g321400_4532.3.p;Cre07.g321400_4532.4.p;Cre07.g321400_4532.5.p;Cre07.g321400_4532.6.p	20640|0	20640	10320	2	0|0	0.5	1	0.5	1	0.5	-0.21	103200	0	
Cre03.g145507	Cre07.g356350_4532.3.p;Cre07.g356350_4532.2.p;Cre07.g356350_4532.1.p	Cre07.g356350_4532.3.p;Cre07.g356350_4532.2.p;Cre07.g356350_4532.1.p	9584|61632	5680	2840	2	0|0	1	1	1	1	1	inf	28400	0	
Cre03.g145507	Cre14.g616700_4532.1.p;Cre14.g616700_4532.2.p	Cre14.g616700_4532.1.p;Cre14.g616700_4532.2.p	56852|45864	37180	18590	2	0|0	1	1	1	1	1	inf	185900	0	
Cre03.g145507	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	Cre01.g010900_4532.5.p;Cre01.g010900_4532.3.p;Cre01.g010900_4532.1.p;Cre01.g010900_4532.4.p;Cre01.g010900_4532.2.p	0|17316	17316	8658	2	0|0	0.5	1	0.5	1	0.5	-0.21	86580	0	
Cre03.g145507	Cre02.g077800_4532.2.p;Cre02.g077800_4532.1.p	Cre02.g077800_4532.2.p;Cre02.g077800_4532.1.p	0|61510	61510	30755	2	0|0	0.5	1	0.5	1	0.5	-0.21	307550	0	
Cre03.g145507	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	Cre05.g234550_4532.2.p;Cre05.g234550_4532.1.p	0|4036	4036	2018	2	0|0	0.5	1	0.5	1	0.5	-0.21	20180	0	
Cre03.g145507	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	Cre12.g498600_4532.1.p;Cre06.g263450_4532.3.p;Cre06.g263450_4532.2.p;Cre06.g263450_4532.1.p	0|2424	2424	1212	2	0|0	0.5	1	0.5	1	0.5	-0.21	12120	0	
Cre03.g145507	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	Cre09.g398900_4532.2.p;Cre09.g398900_4532.1.p	0|9412	9412	4706	2	0|0	0.5	1	0.5	1	0.5	-0.21	47060	0	
Cre03.g145507	Cre12.g516200_4532.4.p;Cre12.g516200_4532.3.p;Cre12.g516200_4532.2.p;Cre12.g516200_4532.1.p	Cre12.g516200_4532.4.p;Cre12.g516200_4532.3.p;Cre12.g516200_4532.2.p;Cre12.g516200_4532.1.p	0|14684	14684	7342	2	0|0	0.5	1	0.5	1	0.5	-0.21	73420	0	
Cre03.g145507	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	Cre12.g549550_4532.1.p;Cre12.g542250_4532.3.p;Cre12.g542250_4532.2.p;Cre12.g542250_4532.1.p	0|31356	31356	15678	2	0|0	0.5	1	0.5	1	0.5	-0.21	156780	0	
Cre03.g145507	CreCp.g802313_4532.1.p	CreCp.g802313_4532.1.p	0|52172	52172	26086	2	0|0	0.5	1	0.5	1	0.5	-0.21	260860	0	
Cre03.g145507	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	Cre03.g180750_4532.8.p;Cre03.g180750_4532.5.p;Cre03.g180750_4532.4.p;Cre03.g180750_4532.12.p;Cre03.g180750_4532.17.p;Cre03.g180750_4532.9.p;Cre03.g180750_4532.15.p;Cre03.g180750_4532.13.p;Cre03.g180750_4532.11.p;Cre03.g180750_4532.10.p;Cre03.g180750_4532.7.p;Cre03.g180750_4532.14.p;Cre03.g180750_4532.16.p;Cre03.g180750_4532.6.p;Cre03.g180750_4532.2.p;Cre03.g180750_4532.1.p;Cre03.g180750_4532.3.p	0|29790	29790	14895	2	0|0	0.5	1	0.5	1	0.5	-0.21	148950	0	
Cre03.g145507	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	Cre08.g368500_4532.1.p;Cre08.g368500_4532.2.p	0|15870	15870	7935	2	0|0	0.5	1	0.5	1	0.5	-0.21	79350	0	
Cre03.g145507	Cre16.g671000_4532.2.p;Cre16.g671000_4532.3.p	Cre16.g671000_4532.2.p;Cre16.g671000_4532.3.p	0|44272	44272	22136	2	0|0	0.5	1	0.5	1	0.5	-0.21	221360	0	
Cre03.g164000	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	Cre06.g250100_4532.2.p;Cre06.g250100_4532.1.p	0|44408	44408	22204	2	0|0	0.5	1	0.5	1	0.5	-0.21	222040	0	
Cre03.g164000	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	0|17336	17336	8668	2	0|0	0.5	1	0.5	1	0.5	-0.21	86680	0	
Cre03.g164000	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	Cre09.g394200_4532.7.p;Cre09.g394200_4532.4.p;Cre09.g394200_4532.3.p;Cre09.g394200_4532.2.p;Cre09.g394200_4532.6.p;Cre09.g394200_4532.5.p;Cre09.g394200_4532.1.p	0|27480	27480	13740	2	0|0	0.5	1	0.5	1	0.5	-0.21	137400	0	
Cre03.g164000	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	0|15992	15992	7996	2	49744|0	0	0	0	0	0	#NAME?	0.32	0.4	
Cre03.g175800	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	Cre05.g248450_4532.1.p;Cre05.g248400_4532.1.p	28172|0	28172	14086	2	0|0	0.5	1	0.5	1	0.5	-0.21	140860	0	
Cre03.g175800	Cre06.g258800_4532.1.p	Cre06.g258800_4532.1.p	38208|0	38208	19104	2	0|0	0.5	1	0.5	1	0.5	-0.21	191040	0	
Cre03.g175800	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	Cre06.g282800_4532.3.p;Cre06.g282800_4532.2.p;Cre06.g282800_4532.1.p	41240|0	41240	20620	2	0|0	0.5	1	0.5	1	0.5	-0.21	206200	0	
Cre03.g175800	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	Cre06.g307500_4532.1.p;Cre06.g307500_4532.3.p;Cre06.g307500_4532.2.p	52864|0	52864	26432	2	0|0	0.5	1	0.5	1	0.5	-0.21	264320	0	
Cre03.g175800	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	Cre10.g417700_4532.4.p;Cre10.g417700_4532.1.p;Cre10.g417700_4532.5.p;Cre10.g417700_4532.3.p;Cre10.g417700_4532.2.p	708|0	708	354	2	0|0	0.5	1	0.5	1	0.5	-0.21	3540	0	
Cre03.g175800	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	Cre12.g483700_4532.1.p;Cre12.g483700_4532.3.p;Cre12.g483700_4532.2.p	10256|0	10256	5128	2	0|0	0.5	1	0.5	1	0.5	-0.21	51280	0	
Cre03.g175800	Cre12.g535851_4532.2.p;Cre12.g535851_4532.1.p	Cre12.g535851_4532.2.p;Cre12.g535851_4532.1.p	59320|0	59320	29660	2	0|0	0.5	1	0.5	1	0.5	-0.21	296600	0	
Cre03.g175800	Cre12.g551050_4532.1.p	Cre12.g551050_4532.1.p	54016|51144	39624	19812	2	49744|0	0	0	0	0	0	#NAME?	0.8	0.4	
