Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	boosted_by
Cre12.g558900	Cre06.g283634_4532.5.p	Cre06.g283634_4532.5.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre02.g081050_4532.1.p	Cre02.g081050_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre12.g522600_4532.1.p	Cre12.g522600_4532.1.p	1|1	2	1.00	2	2|2	0.00	0.00	0.00	0.00	0.00	-6.35	0.50	0.70	
Cre12.g558900	Cre10.g433600_4532.1.p	Cre10.g433600_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre24.g755997_4532.1.p	Cre24.g755997_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre13.g567950_4532.1.p	Cre13.g567950_4532.1.p	3|0	3	1.50	2	0|1	0.42	0.83	0.42	0.83	0.42	-2.66	3.00	0.43	
Cre12.g558900	Cre10.g462901_4532.1.p	Cre10.g462901_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre10.g436050_4532.1.p	Cre10.g436050_4532.1.p	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre07.g357850_4532.1.p	Cre07.g357850_4532.1.p	3|0	3	1.50	2	2|1	0.07	0.15	0.07	0.15	0.07	-6.46	1.00	0.57	
Cre12.g558900	Cre10.g454700_4532.1.p	Cre10.g454700_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	CreCp.g802277_4532.1.p	CreCp.g802277_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g193750_4532.1.p	Cre03.g193750_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g027000_4532.3.p	Cre01.g027000_4532.3.p	2|0	2	1.00	2	2|0	0.12	0.24	0.12	0.24	0.12	-4.02	1.00	0.53	
Cre12.g558900	Cre12.g486300_4532.1.p	Cre12.g486300_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre07.g352950_4532.1.p	Cre07.g352950_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre18.g749847_4532.1.p	Cre18.g749847_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre03.g172000_4532.2.p	Cre03.g172000_4532.2.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre06.g273600_4532.2.p	Cre06.g273600_4532.2.p	1|0	1	0.50	2	3|2	0.00	0.00	0.00	0.00	0.00	-10.68	0.20	0.70	
Cre12.g558900	Cre17.g734548_4532.1.p	Cre17.g734548_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre04.g214150_4532.5.p	Cre04.g214150_4532.5.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre06.g293950_4532.1.p	Cre06.g293950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g650600_4532.1.p	Cre16.g650600_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	CreCp.g802321_4532.1.p	CreCp.g802321_4532.1.p	1|3	4	2.00	2	1|2	0.07	0.15	0.07	0.15	0.07	-4.65	1.33	0.57	
Cre12.g558900	Cre06.g278135_4532.9.p	Cre06.g278135_4532.9.p	3|0	3	1.50	2	2|1	0.07	0.15	0.07	0.15	0.07	-6.46	1.00	0.57	
Cre12.g558900	Cre06.g266300_4532.1.p	Cre06.g266300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g701650_4532.1.p	Cre17.g701650_4532.1.p	2|0	2	1.00	2	1|1	0.10	0.20	0.10	0.20	0.10	-4.26	1.00	0.55	
Cre12.g558900	Cre13.g603400_4532.1.p	Cre13.g603400_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g336200_4532.1.p	Cre07.g336200_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g722100_4532.1.p(+1)	Cre17.g722100_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g338050_4532.1.p	Cre07.g338050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g533700_4532.1.p	Cre12.g533700_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre01.g024251_4532.1.p	Cre01.g024251_4532.1.p	2|4	6	3.00	2	0|0	0.98	1.00	0.98	1.00	0.98	3.32	30.00	0.00	
Cre12.g558900	Cre06.g283050_4532.2.p	Cre06.g283050_4532.2.p	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre02.g099400_4532.1.p	Cre02.g099400_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre13.g565800_4532.1.p	Cre13.g565800_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	CreCp.g802288_4532.1.p	CreCp.g802288_4532.1.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre12.g533550_4532.1.p	Cre12.g533550_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre09.g801076_4532.1.p	Cre09.g801076_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre09.g394732_4532.1.p	Cre09.g394732_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g692901_4532.1.p	Cre16.g692901_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre02.g077850_4532.1.p(+2)	Cre02.g077850_4532.1.p(+2)	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre12.g490350_4532.2.p	Cre12.g490350_4532.2.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre03.g204601_4532.1.p	Cre03.g204601_4532.1.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre04.g800465_4532.1.p	Cre04.g800465_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g029300_4532.1.p	Cre01.g029300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g532550_4532.1.p	Cre12.g532550_4532.1.p	1|0	1	0.50	2	5|2	0.00	0.00	0.00	0.00	0.00	-14.98	0.14	0.70	
Cre12.g558900	Cre12.g508750_4532.1.p	Cre12.g508750_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre12.g498250_4532.1.p	Cre12.g498250_4532.1.p	2|0	2	1.00	2	0|1	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre17.g718850_4532.1.p	Cre17.g718850_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre12.g513950_4532.1.p	Cre12.g513950_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre07.g356600_4532.1.p	Cre07.g356600_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre08.g370601_4532.1.p	Cre08.g370601_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g800297_4532.1.p	Cre03.g800297_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre12.g501950_4532.1.p	Cre12.g501950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g504200_4532.2.p	Cre12.g504200_4532.2.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre17.g734450_4532.1.p	Cre17.g734450_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre09.g400997_4532.3.p	Cre09.g400997_4532.3.p	1|1	2	1.00	2	0|0	0.00	0.00	0.00	0.00	0.00	1.28	10.00	0.70	
Cre12.g558900	Cre10.g439900_4532.1.p	Cre10.g439900_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre02.g141550_4532.1.p	Cre02.g141550_4532.1.p	2|1	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre12.g558900	Cre12.g533000_4532.1.p	Cre12.g533000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g716450_4532.1.p	Cre17.g716450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g674250_4532.1.p	Cre16.g674250_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g800695_4532.1.p	Cre06.g800695_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g021251_4532.1.p	Cre01.g021251_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g296950_4532.1.p	Cre06.g296950_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g031100_4532.1.p	Cre01.g031100_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre01.g013700_4532.1.p	Cre01.g013700_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre12.g549350_4532.1.p	Cre12.g549350_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g699550_4532.1.p	Cre17.g699550_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	CreCp.g802264_4532.1.p	CreCp.g802264_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	CreCp.g802279_4532.1.p	CreCp.g802279_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre02.g143000_4532.1.p	Cre02.g143000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g019250_4532.1.p	Cre01.g019250_4532.1.p	2|0	2	1.00	2	1|0	0.28	0.57	0.28	0.57	0.28	-2.66	2.00	0.46	
Cre12.g558900	Cre16.g652550_4532.1.p	Cre16.g652550_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre11.g467689_4532.4.p	Cre11.g467689_4532.4.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre04.g217935_4532.1.p(+1)	Cre04.g217935_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	CreCp.g802325_4532.1.p	CreCp.g802325_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre16.g682725_4532.1.p	Cre16.g682725_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre03.g144967_4532.1.p	Cre03.g144967_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g032650_4532.1.p	Cre01.g032650_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g396252_4532.1.p(+1)	Cre09.g396252_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g503300_4532.1.p	Cre12.g503300_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre11.g467569_4532.2.p	Cre11.g467569_4532.2.p	1|0	1	0.50	2	1|1	0.00	0.00	0.00	0.00	0.00	-4.26	0.50	0.70	
Cre12.g558900	Cre16.g687050_4532.2.p	Cre16.g687050_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g500000_4532.1.p	Cre12.g500000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g744797_4532.1.p	Cre17.g744797_4532.1.p	2|1	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre12.g558900	Cre05.g243050_4532.1.p	Cre05.g243050_4532.1.p	2|1	3	1.50	2	0|0	0.48	0.96	0.48	0.96	0.48	1.28	15.00	0.36	
Cre12.g558900	Cre01.g052100_4532.1.p	Cre01.g052100_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g254500_4532.1.p	Cre06.g254500_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g342150_4532.3.p	Cre07.g342150_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g323000_4532.1.p(+1)	Cre07.g323000_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g732450_4532.1.p	Cre17.g732450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g314150_4532.1.p	Cre07.g314150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g677450_4532.1.p	Cre16.g677450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre04.g228550_4532.1.p	Cre04.g228550_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre02.g088600_4532.1.p	Cre02.g088600_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre13.g581650_4532.1.p	Cre13.g581650_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre03.g177200_4532.1.p(+1)	Cre03.g177200_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g175400_4532.2.p	Cre03.g175400_4532.2.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre17.g703700_4532.1.p	Cre17.g703700_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g000350_4532.1.p	Cre01.g000350_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g264150_4532.1.p	Cre06.g264150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g054650_4532.1.p	Cre01.g054650_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g411900_4532.1.p	Cre09.g411900_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g407700_4532.1.p	Cre09.g407700_4532.1.p	2|0	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre10.g428850_4532.1.p	Cre10.g428850_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g709550_4532.1.p	Cre17.g709550_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g206033_4532.2.p	Cre03.g206033_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre15.g635850_4532.1.p	Cre15.g635850_4532.1.p	3|0	3	1.50	2	0|0	0.50	0.99	0.50	0.99	0.50	-1.22	15.00	0.30	
Cre12.g558900	Cre11.g481500_4532.1.p	Cre11.g481500_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g273700_4532.1.p	Cre06.g273700_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g278148_4532.1.p	Cre06.g278148_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g104900_4532.1.p	Cre02.g104900_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre03.g190050_4532.1.p	Cre03.g190050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g156050_4532.1.p	Cre03.g156050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre10.g801121_4532.1.p	Cre10.g801121_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre13.g592550_4532.1.p(+1)	Cre13.g592550_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g082500_4532.2.p	Cre02.g082500_4532.2.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre09.g397200_4532.2.p	Cre09.g397200_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre09.g416150_4532.1.p	Cre09.g416150_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre06.g262900_4532.1.p	Cre06.g262900_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g330200_4532.1.p	Cre07.g330200_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre16.g680000_4532.1.p	Cre16.g680000_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre08.g370650_4532.1.p	Cre08.g370650_4532.1.p	1|0	1	0.50	2	2|1	0.00	0.00	0.00	0.00	0.00	-6.46	0.33	0.70	
Cre12.g558900	Cre06.g298350_4532.1.p	Cre06.g298350_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre06.g800656_4532.1.p(+4)	Cre06.g800656_4532.1.p(+4)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g526800_4532.1.p	Cre12.g526800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g483650_4532.5.p	Cre12.g483650_4532.5.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g532450_4532.1.p	Cre12.g532450_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre11.g479050_4532.1.p	Cre11.g479050_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre12.g489153_4532.2.p	Cre12.g489153_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	CreCp.g802275_4532.1.p	CreCp.g802275_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre02.g091050_4532.1.p	Cre02.g091050_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre14.g633650_4532.1.p	Cre14.g633650_4532.1.p	1|0	1	0.50	2	0|1	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre07.g330300_4532.3.p	Cre07.g330300_4532.3.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g037850_4532.2.p	Cre01.g037850_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g027800_4532.1.p	Cre01.g027800_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre01.g045200_4532.1.p	Cre01.g045200_4532.1.p	1|0	1	0.50	2	2|0	0.00	0.00	0.00	0.00	0.00	-4.02	0.50	0.70	
Cre12.g558900	Cre11.g467664_4532.2.p	Cre11.g467664_4532.2.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g729800_4532.1.p	Cre17.g729800_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre10.g429150_4532.1.p	Cre10.g429150_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre03.g169350_4532.1.p(+1)	Cre03.g169350_4532.1.p(+1)	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre01.g051500_4532.1.p	Cre01.g051500_4532.1.p	1|0	1	0.50	2	1|0	0.00	0.00	0.00	0.00	0.00	-2.66	1.00	0.70	
Cre12.g558900	Cre01.g011500_4532.1.p	Cre01.g011500_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre04.g220387_4532.1.p	Cre04.g220387_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre07.g339700_4532.1.p	Cre07.g339700_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre17.g734516_4532.1.p	Cre17.g734516_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre15.g801688_4532.1.p	Cre15.g801688_4532.1.p	1|0	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
Cre12.g558900	Cre02.g097250_4532.1.p	Cre02.g097250_4532.1.p	0|2	2	1.00	2	0|0	0.48	0.96	0.48	0.96	0.48	-1.22	10.00	0.36	
Cre12.g558900	Cre14.g616700_4532.1.p	Cre14.g616700_4532.1.p	0|2	2	1.00	2	18|7	0.00	0.00	0.00	0.00	0.00	-54.18	0.08	0.70	
Cre12.g558900	Cre09.g404900_4532.1.p	Cre09.g404900_4532.1.p	0|1	1	0.50	2	3|4	0.00	0.00	0.00	0.00	0.00	-15.00	0.14	0.70	
Cre12.g558900	Cre11.g467633_4532.1.p	Cre11.g467633_4532.1.p	0|1	1	0.50	2	0|0	0.00	0.00	0.00	0.00	0.00	-1.22	5.00	0.70	
